threshold,file_rate_threshold,healthy_file_false_alarm_rate,defective_file_detection_rate,healthy_row_false_alarm_rate,defective_row_detection_rate,row_roc_auc,objective,w_pca,w_iso,w_maha
6.476114010810853,0.03,0.18181818181818182,0.5714285714285714,0.021907191015679065,0.046852036917288814,0.6396164705796116,0.37813490056377597,0.8,0.2,0.0
3.100353527069092,0.03,0.09090909090909091,0.42857142857142855,0.010004547521600727,0.03739932984539416,0.6503819436472159,0.35971096939078645,0.2,0.8,0.0
3.474321699142456,0.03,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.029839515607548057,0.6503819436472159,0.3591769311606962,0.2,0.8,0.0
5.1792578220367425,0.02,0.45454545454545453,0.8571428571428571,0.021291439643655076,0.04813356063723473,0.640042205631577,0.3590761936786445,0.6,0.4,0.0
6.476114010810853,0.02,0.45454545454545453,0.8571428571428571,0.021907191015679065,0.046852036917288814,0.6396164705796116,0.3586543810832564,0.8,0.2,0.0
3.748145866394043,0.02,0.09090909090909091,0.42857142857142855,0.005005098308378455,0.023373111516077832,0.6503819436472159,0.3586069264840334,0.2,0.8,0.0
3.8548183517456147,0.02,0.09090909090909091,0.42857142857142855,0.0041859795107318685,0.022103344894480043,0.6503819436472159,0.35858028525032304,0.2,0.8,0.0
4.914928698539734,0.03,0.09090909090909091,0.42857142857142855,0.010004547521600727,0.03273176180118747,0.6427668564785719,0.35710706239199447,0.4,0.6,0.0
4.262725067138672,0.03,0.09090909090909091,0.42857142857142855,0.015003996734823,0.0391158662042208,0.6427668564785719,0.35706478820980503,0.4,0.6,0.0
5.567476153373719,0.02,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.02327905472929281,0.6427668564785719,0.35628909023679695,0.4,0.6,0.0
5.567476153373719,0.03,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.02327905472929281,0.6427668564785719,0.35628909023679695,0.4,0.6,0.0
6.736673831939696,0.03,0.09090909090909091,0.42857142857142855,0.010004547521600727,0.031579566163070956,0.640042205631577,0.3562530703345282,0.6,0.4,0.0
5.714667720794688,0.02,0.09090909090909091,0.42857142857142855,0.0052593075904067066,0.019869496208335783,0.6427668564785719,0.3561267705393055,0.4,0.6,0.0
5.8133306980133055,0.03,0.09090909090909091,0.42857142857142855,0.015003996734823,0.03721121627182412,0.640042205631577,0.35609792800819673,0.6,0.4,0.0
8.495026993751527,0.03,0.09090909090909091,0.42857142857142855,0.010004547521600727,0.030615484098524486,0.6396164705796116,0.35600202426185484,0.8,0.2,0.0
7.4119277715682985,0.03,0.09090909090909091,0.42857142857142855,0.015003996734823,0.035964963846922576,0.6396164705796116,0.3558045563814701,0.8,0.2,0.0
5.8063890695571905,0.02,0.09090909090909091,0.42857142857142855,0.005005098308378455,0.016906707424607606,0.6427668564785719,0.3557331940781519,0.4,0.6,0.0
7.321121788024902,0.02,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.023420139909470342,0.640042205631577,0.35562909030207474,0.6,0.4,0.0
7.321121788024902,0.03,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.023420139909470342,0.640042205631577,0.35562909030207474,0.6,0.4,0.0
9.04386103153229,0.02,0.09090909090909091,0.42857142857142855,0.007004877993667364,0.022256187173005704,0.6396164705796116,0.35534806362861376,0.8,0.2,0.0
7.499698307037354,0.02,0.09090909090909091,0.42857142857142855,0.006084075483209477,0.01815295984950914,0.640042205631577,0.3550231737951722,0.6,0.4,0.0
7.763824939727783,0.02,0.45454545454545453,0.8571428571428571,0.02229132948629953,0.046052554229616134,0.6226372887111908,0.3542128355188764,1.0,0.0,0.0
10.312990188598633,0.03,0.09090909090909091,0.42857142857142855,0.010004547521600727,0.02912233260831227,0.6226372887111908,0.35153325607121794,1.0,0.0,0.0
9.0172700881958,0.03,0.09090909090909091,0.42857142857142855,0.015003996734823,0.0353771089295162,0.6226372887111908,0.35147158267675405,1.0,0.0,0.0
2.447681427001953,0.01,0.0,0.2857142857142857,0.0030053186230895464,0.009899476809123509,0.6633997987568214,0.3381623789145274,0.0,1.0,0.0
2.568182945251465,0.005,0.0,0.2857142857142857,0.0010055389378006378,0.0021750631944036213,0.6633997987568214,0.3374036728093772,0.0,1.0,0.0
11.627040338516235,0.0005,0.36363636363636365,0.7142857142857143,0.0010055389378006378,0.0031979307506907295,0.640042205631577,0.3343151072589118,0.6,0.4,0.0
15.317927294969559,0.0005,0.36363636363636365,0.7142857142857143,0.0010055389378006378,0.0031626594556463466,0.6396164705796116,0.33420338280166384,0.8,0.2,0.0
9.498212361335755,0.002,0.36363636363636365,0.7142857142857143,0.0030053186230895464,0.004867438716124861,0.640042205631577,0.33416557751666914,0.6,0.4,0.0
5.714667720794688,0.03,0.0,0.2857142857142857,0.0052593075904067066,0.019869496208335783,0.6427668564785719,0.3340488484613834,0.4,0.6,0.0
9.04386103153229,0.03,0.0,0.2857142857142857,0.007004877993667364,0.022256187173005704,0.6396164705796116,0.3332701415506917,0.8,0.2,0.0
19.047616958618164,0.0005,0.36363636363636365,0.7142857142857143,0.0010055389378006378,0.0031273881606019636,0.6226372887111908,0.32995329664030193,1.0,0.0,0.0
1.924777865409851,0.01,0.6363636363636364,1.0,0.01434870169670573,0.06258303450708365,0.6633997987568214,0.32691311907138126,0.0,1.0,0.0
